Range	40.0dB	-107.0dBm
Fixed unit	1	Unit    1	 45.93240	 006.73599	706.4
Fixed unit	2	Unit    2	 45.93178	 006.73506	706.5
Fixed unit	3	Unit    3	 45.93116	 006.73413	637.1
Fixed unit	4	Unit    4	 45.93054	 006.73320	629.2
Fixed unit	5	Unit    5	 45.92992	 006.73300	625.3
Fixed unit	6	Unit    6	 45.92920	 006.73320	620.3
Fixed unit	7	Unit    7	 45.92840	 006.73340	618.7
Fixed unit	8	Unit    8	 45.92760	 006.73350	636.8
Fixed unit	9	Unit    9	 45.92680	 006.73320	645.3
Fixed unit	10	Unit   10	 45.92600	 006.73270	640.0
Mobile unit	11	Unit   11	 45.92520	 006.73220	642.4
Fixed unit	12	Unit   12	 45.92430	 006.73160	645.0
Fixed unit	13	Unit   13	 45.92340	 006.73090	625.0
Fixed unit	14	Unit   14	 45.92250	 006.73020	610.1
Fixed unit	15	Unit   15	 45.92160	 006.72950	602.0
Fixed unit	16	Unit   16	 45.92070	 006.72890	598.0
Fixed unit	17	Unit   17	 45.91990	 006.72830	597.2
Fixed unit	18	Unit   18	 45.91930	 006.72780	596.0
Fixed unit	19	Unit   19	 45.91900	 006.72740	595.8
Fixed unit	20	Unit   20	 45.91880	 006.72700	595.0
Fixed unit	21	Unit   21	 45.91870	 006.72680	594.6
Fixed unit	22	Unit   22	 45.91865	 006.72660	594.0
Fixed unit	23	Unit   23	 45.91862	 006.72645	594.0
Fixed unit	24	Unit   24	 45.91860	 006.72630	594.0
Fixed unit	25	Unit   25	 45.91880	 006.72620	594.3
Latitude	Longitude	Rx(dB)	Best unit
 45.95987	 006.75563	-024.1	0
 45.95987	 006.75709	-033.4	0
 45.95987	 006.75856	-019.7	0
 45.95987	 006.76002	 008.6	0
 45.95987	 006.76149	 005.1	0
 45.95987	 006.76295	-031.4	0
 45.95987	 006.76442	-038.0	0
 45.95987	 006.76588	-039.1	0
 45.95987	 006.76735	-031.8	0
 45.95987	 006.76881	-042.9	0
 45.95987	 006.77028	-051.6	0
 45.95987	 006.77174	-046.2	0
 45.95987	 006.77321	-043.2	0
 45.95987	 006.77467	-045.2	0
 45.95987	 006.77614	-048.0	0
 45.95987	 006.77760	-050.3	0
 45.95987	 006.77907	-047.4	0
 45.95987	 006.78053	-052.3	0
 45.95987	 006.78200	-046.1	0
 45.95987	 006.78346	-039.5	0
 45.95987	 006.78493	-034.3	2
 45.95987	 006.78639	-035.0	2
 45.95987	 006.78786	-037.7	2
 45.95987	 006.78932	-044.3	0
 45.95987	 006.79079	-047.1	0
 45.95987	 006.79225	-042.7	0
 45.95987	 006.79372	-054.8	0
 45.95987	 006.79518	-053.4	0
 45.95987	 006.79665	-051.6	0
 45.95987	 006.79811	-049.3	0
 45.95987	 006.79958	-049.9	0
 45.95987	 006.80104	-046.5	0
 45.95987	 006.80251	-061.9	0
 45.95987	 006.80398	-063.5	0
 45.95987	 006.80544	-059.3	0
 45.95987	 006.80691	-069.5	0
 45.95987	 006.80837	-063.4	0
 45.95987	 006.80984	-075.0	0
 45.95987	 006.81130	-076.7	0
 45.95987	 006.81277	-069.7	0
 45.95987	 006.81423	-075.3	0
 45.95987	 006.81570	-075.5	0
 45.95987	 006.81716	-080.8	0
 45.95987	 006.81863	-081.6	0
 45.95987	 006.82009	-071.8	0
 45.95987	 006.82156	-075.8	0
 45.95987	 006.82302	-081.4	0
 45.95987	 006.82449	-085.0	0
 45.95987	 006.82595	-085.6	0
 45.95987	 006.82742	-085.8	0
 45.95987	 006.82888	-085.6	0
 45.95987	 006.83035	-085.5	0
 45.95987	 006.83181	-085.0	0
 45.95987	 006.83328	-084.6	0
 45.95987	 006.83474	-083.6	0
 45.95987	 006.83621	-082.0	0
 45.95987	 006.83767	-080.9	0
 45.95987	 006.83914	-080.1	0
 45.95987	 006.84060	-079.0	0
 45.95987	 006.84207	-078.0	0
 45.95987	 006.84353	-077.2	0
 45.95987	 006.84500	-076.7	0
 45.95987	 006.84646	-075.9	0
 45.95987	 006.84793	-063.9	0
 45.95987	 006.84939	-064.2	0
 45.95987	 006.85086	-074.0	0
 45.95987	 006.85232	-075.6	0
 45.95986	 006.85379	-075.3	0
 45.95987	 006.85525	-074.9	0
 45.95987	 006.85672	-074.5	0
 45.95987	 006.85818	-071.8	0
 45.95987	 006.85965	-078.5	0
 45.95987	 006.86111	-078.9	0
 45.95987	 006.86258	-081.5	0
 45.95987	 006.86404	-082.6	0
 45.95987	 006.86551	-082.9	0
 45.95987	 006.86697	-079.7	0
 45.95987	 006.86844	-083.7	0
 45.95987	 006.86990	-086.9	0
 45.95987	 006.87137	-088.6	0
 45.95987	 006.87283	-089.9	0
 45.95987	 006.87430	-090.2	0
 45.95987	 006.87576	-090.1	0
 45.95987	 006.87723	-089.9	0
 45.95987	 006.87869	-089.5	0
 45.95987	 006.88016	-088.8	0
 45.95987	 006.88162	-087.4	0
 45.95987	 006.88309	-087.1	0
 45.95987	 006.88455	-086.5	0
 45.95987	 006.88602	-086.2	0
 45.95987	 006.88748	-089.5	0
 45.95987	 006.88895	-089.5	0
 45.95987	 006.89042	-076.7	0
 45.95987	 006.89188	-081.2	0
 45.95987	 006.89334	-082.6	0
 45.95987	 006.89481	-084.4	0
 45.95987	 006.89628	-085.9	0
 45.95987	 006.89774	-086.6	0
 45.95987	 006.89921	-082.6	0
 45.95987	 006.90067	-085.2	0
 45.95987	 006.90214	-089.8	0
 45.95987	 006.90360	-091.2	0
 45.95987	 006.90507	-091.3	0
 45.95987	 006.90653	-091.6	0
 45.95987	 006.90800	-091.7	0
 45.95987	 006.90946	-094.4	0
 45.95987	 006.91093	-095.0	0
 45.95987	 006.91239	-095.7	0
 45.95987	 006.91386	-096.5	0
 45.95987	 006.91532	-096.8	0
 45.95987	 006.91679	-096.5	0
 45.95987	 006.91825	-096.2	0
 45.95987	 006.91972	-095.7	0
 45.95987	 006.92118	-095.2	0
 45.95987	 006.92265	-094.8	0
 45.95987	 006.92411	-094.5	0
 45.95987	 006.92558	-094.1	0
 45.95987	 006.92704	-093.6	0
 45.95987	 006.92851	-093.1	0
 45.95987	 006.92997	-092.5	0
 45.95987	 006.93144	-092.3	0
 45.95987	 006.93290	-092.1	0
 45.95987	 006.93437	-091.7	0
 45.95987	 006.93583	-091.4	0
 45.95987	 006.93730	-091.6	0
 45.95987	 006.93876	-084.9	0
 45.95987	 006.94023	-088.8	0
 45.95987	 006.94169	-091.4	0
 45.95987	 006.94316	-091.3	0
 45.95987	 006.94462	-091.1	0
 45.95987	 006.94609	-090.9	0
 45.95987	 006.94755	-090.7	0
 45.95987	 006.94902	-090.5	0
 45.95987	 006.95048	-090.3	0
 45.95987	 006.95195	-090.0	0
 45.95987	 006.95341	-089.8	0
 45.95987	 006.95488	-089.7	0
 45.95987	 006.95634	-089.3	0
 45.95987	 006.95781	-073.6	0
 45.95987	 006.95927	-085.4	0
 45.95987	 006.96074	-088.2	0
 45.95987	 006.96220	-089.2	0
 45.95987	 006.96367	-089.9	0
 45.95987	 006.96513	-090.6	0
 45.95987	 006.96660	-091.3	0
 45.95987	 006.96806	-092.1	0
 45.95987	 006.96953	-083.9	0
 45.95987	 006.97099	-086.8	0
 45.95987	 006.97246	-090.6	0
 45.95987	 006.97393	-091.1	0
 45.95987	 006.97539	-094.7	0
 45.95987	 006.97685	-095.1	0
 45.95987	 006.97832	-095.0	0
 45.95987	 006.97979	-094.8	0
 45.95987	 006.98125	-094.5	0
 45.95987	 006.98272	-094.2	0
 45.95987	 006.98418	-093.9	0
 45.95987	 006.98564	-093.3	0
 45.95987	 006.98711	-092.2	0
 45.95987	 006.98858	-091.3	0
 45.95987	 006.99004	-090.6	0
 45.95987	 006.99151	-090.3	0
 45.95987	 006.99297	-089.7	0
 45.95987	 006.99444	-088.8	0
 45.95987	 006.99590	-088.0	0
 45.95987	 006.99737	-087.1	0
 45.95987	 006.99883	-086.3	0
 45.95987	 007.00030	-085.9	0
 45.95987	 007.00176	-086.6	0
 45.95987	 007.00323	-086.9	0
 45.95987	 007.00469	-087.0	0
 45.95987	 007.00616	-087.0	0
 45.95987	 007.00762	-087.0	0
 45.95987	 007.00909	-087.0	0
 45.95885	 006.45382	-087.4	0
 45.95885	 006.45529	-088.1	0
 45.95885	 006.45675	-088.9	0
 45.95885	 006.45822	-089.4	0
 45.95885	 006.45968	-089.8	0
 45.95885	 006.46114	-090.0	0
 45.95885	 006.46261	-090.3	0
 45.95885	 006.46408	-086.7	0
 45.95885	 006.46554	-085.4	0
 45.95885	 006.46701	-082.3	0
 45.95885	 006.46847	-087.2	0
 45.95885	 006.46994	-086.0	0
 45.95885	 006.47140	-084.8	0
 45.95885	 006.47287	-084.9	0
 45.95885	 006.47433	-078.1	0
 45.95885	 006.47580	-070.2	0
 45.95885	 006.47726	-083.8	0
 45.95885	 006.47873	-084.7	0
 45.95885	 006.48019	-085.6	0
 45.95885	 006.48166	-086.3	0
 45.95885	 006.48312	-086.9	0
 45.95885	 006.48459	-087.2	0
 45.95885	 006.48605	-087.7	0
 45.95885	 006.48752	-087.9	0
 45.95885	 006.48898	-088.3	0
 45.95885	 006.49045	-087.9	0
 45.95885	 006.49191	-088.0	0
 45.95885	 006.49338	-089.0	0
 45.95885	 006.49484	-088.8	0
 45.95885	 006.49631	-088.9	0
 45.95885	 006.49777	-083.5	0
 45.95885	 006.49924	-085.5	0
 45.95885	 006.50070	-087.0	0
 45.95885	 006.50217	-087.6	0
 45.95885	 006.50363	-087.1	0
 45.95885	 006.50510	-085.7	0
 45.95885	 006.50656	-083.5	0
 45.95885	 006.50803	-078.4	0
 45.95885	 006.50949	-090.2	0
 45.95885	 006.51096	-090.9	0
 45.95885	 006.51242	-090.9	0
 45.95885	 006.51389	-090.9	0
 45.95885	 006.51535	-091.8	0
 45.95885	 006.51682	-091.1	0
 45.95885	 006.51828	-091.2	0
 45.95885	 006.51975	-091.7	0
 45.95885	 006.52121	-080.7	0
 45.95885	 006.52268	-073.8	0
 45.95885	 006.52414	-092.7	0
 45.95885	 006.52561	-093.3	0
 45.95885	 006.52707	-093.8	0
 45.95885	 006.52854	-093.9	0
 45.95885	 006.53000	-093.7	0
 45.95885	 006.53147	-093.6	0
 45.95885	 006.53293	-093.8	0
 45.95885	 006.53440	-084.9	0
 45.95885	 006.53586	-079.7	0
 45.95885	 006.53733	-092.7	0
 45.95885	 006.53879	-092.0	0
 45.95885	 006.54026	-091.6	0
 45.95885	 006.54173	-091.1	0
 45.95885	 006.54319	-090.6	0
 45.95885	 006.54466	-089.6	0
 45.95885	 006.54612	-088.4	0
 45.95885	 006.54759	-087.6	0
 45.95885	 006.54905	-087.1	0
 45.95885	 006.55052	-086.3	0
 45.95885	 006.55198	-085.2	0
 45.95885	 006.55345	-083.5	0
 45.95885	 006.55491	-080.2	0
 45.95885	 006.55638	-072.4	0
 45.95885	 006.55784	 003.0	0
 45.95885	 006.55931	-034.2	0
 45.95885	 006.56077	-064.5	0
 45.95885	 006.56224	-075.3	0
 45.95885	 006.56370	-078.3	0
 45.95885	 006.56517	-080.5	0
 45.95885	 006.56663	-082.7	0
 45.95885	 006.56810	-076.0	0
 45.95885	 006.56956	-080.0	0
 45.95885	 006.57103	-080.7	0
 45.95885	 006.57249	-073.8	0
 45.95885	 006.57396	-065.1	0
 45.95885	 006.57542	-062.6	0
 45.95885	 006.57689	 003.6	0
 45.95885	 006.57835	 007.2	0
 45.95885	 006.57982	 002.7	0
 45.95885	 006.58128	 002.0	0
 45.95885	 006.58275	 002.4	0
 45.95885	 006.58421	-003.7	0
 45.95885	 006.58568	-027.4	0
 45.95885	 006.58714	-035.9	0
 45.95885	 006.58861	-040.7	0
 45.95885	 006.59007	-044.1	0
 45.95885	 006.59154	-047.1	0
 45.95885	 006.59300	-049.4	0
 45.95885	 006.59447	-051.4	0
 45.95885	 006.59593	-053.2	0
 45.95885	 006.59740	-055.6	0
 45.95885	 006.59886	-056.9	0
 45.95885	 006.60033	-057.8	0
 45.95885	 006.60179	-058.8	0
 45.95885	 006.60326	-060.1	0
 45.95885	 006.60472	-061.9	0
 45.95885	 006.60619	-064.0	0
 45.95885	 006.60765	-065.7	0
 45.95885	 006.60912	-067.3	0
 45.95885	 006.61058	-068.0	0
 45.95885	 006.61205	-071.0	0
 45.95885	 006.61351	-072.9	0
 45.95885	 006.61498	-074.9	0
 45.95885	 006.61644	-076.4	0
 45.95885	 006.61791	-078.0	0
 45.95885	 006.61937	-079.8	0
 45.95885	 006.62084	-081.7	0
 45.95885	 006.62230	-083.6	0
 45.95885	 006.62377	-085.8	0
 45.95885	 006.62524	-088.6	0
 45.95885	 006.62670	-090.3	0
 45.95885	 006.62816	-094.0	0
 45.95885	 006.62963	-093.9	0
 45.95885	 006.63109	-094.2	0
 45.95885	 006.63256	-094.7	0
 45.95885	 006.63403	-094.3	0
 45.95885	 006.63549	-094.3	0
 45.95885	 006.63696	-094.3	0
 45.95885	 006.63842	-089.3	0
 45.95885	 006.63989	-090.3	0
 45.95885	 006.64135	-090.7	0
 45.95885	 006.64282	-089.2	0
 45.95885	 006.64428	-088.2	0
 45.95885	 006.64575	-088.3	0
 45.95885	 006.64721	-088.3	0
 45.95885	 006.64868	-087.1	0
 45.95885	 006.65014	-089.2	0
 45.95885	 006.65161	-093.4	0
 45.95885	 006.65307	-095.0	0
 45.95885	 006.65454	-090.1	0
 45.95885	 006.65600	-083.3	0
 45.95885	 006.65747	-075.6	0
 45.95885	 006.65893	-074.5	0
 45.95885	 006.66040	-083.6	0
 45.95885	 006.66186	-084.1	0
 45.95885	 006.66333	-084.4	0
 45.95885	 006.66479	-083.6	0
 45.95885	 006.66626	-081.5	0
 45.95885	 006.66772	-078.7	0
 45.95885	 006.66919	-077.2	0
 45.95885	 006.67065	-087.7	0
 45.95885	 006.67212	-089.4	0
 45.95885	 006.67358	-090.6	0
 45.95885	 006.67505	-081.9	0
 45.95885	 006.67651	-079.5	0
 45.95885	 006.67798	-082.1	0
 45.95885	 006.67944	-093.6	0
 45.95885	 006.68091	-093.2	0
 45.95885	 006.68237	-084.1	0
 45.95885	 006.68384	 013.8	0
 45.95885	 006.68530	 009.7	0
 45.95885	 006.68677	-045.3	0
 45.95885	 006.68823	-056.9	0
 45.95885	 006.68970	-050.6	0
 45.95885	 006.69116	-054.2	0
 45.95885	 006.69263	-047.6	0
 45.95885	 006.69409	-043.7	0
 45.95885	 006.69556	-011.5	0
 45.95885	 006.69702	 010.6	0
 45.95885	 006.69849	 012.1	0
 45.95885	 006.69995	 015.9	0
 45.95885	 006.70142	 012.2	0
 45.95885	 006.70288	 016.6	0
 45.95885	 006.70435	 017.6	0
 45.95885	 006.70581	 017.7	0
 45.95885	 006.70728	 018.3	0
 45.95885	 006.70874	 017.8	0
 45.95885	 006.71021	 015.6	0
 45.95885	 006.71168	 015.7	0
 45.95885	 006.71314	 015.7	0
 45.95885	 006.71460	 015.8	0
 45.95885	 006.71607	 009.8	0
 45.95885	 006.71754	 007.8	0
 45.95885	 006.71900	 013.3	0
 45.95885	 006.72046	 018.2	0
 45.95885	 006.72193	 018.5	0
 45.95885	 006.72340	 019.0	0
 45.95885	 006.72486	 019.7	0
 45.95885	 006.72633	 019.2	0
 45.95885	 006.72779	 018.3	0
 45.95885	 006.72926	 016.3	0
 45.95885	 006.73072	 016.0	0
 45.95885	 006.73219	 016.1	0
 45.95885	 006.73365	 016.1	0
 45.95885	 006.73512	 015.9	0
 45.95885	 006.73658	 010.7	0
 45.95885	 006.73805	 009.4	0
 45.95885	 006.73951	-014.8	0
 45.95885	 006.74098	-023.3	0
 45.95885	 006.74244	-003.6	0
 45.95885	 006.74391	 010.3	0
 45.95885	 006.74537	 010.9	0
 45.95885	 006.74684	 006.5	0
 45.95885	 006.74830	-033.4	0
 45.95885	 006.74977	-039.7	0
 45.95885	 006.75123	 007.0	0
 45.95885	 006.75270	 010.0	0
 45.95885	 006.75416	 006.0	0
 45.95885	 006.75563	-028.4	0
 45.95885	 006.75709	-039.0	0
 45.95885	 006.75856	-037.5	0
 45.95885	 006.76002	 002.6	0
 45.95885	 006.76149	-006.1	0
 45.95885	 006.76295	-038.0	0
 45.95885	 006.76442	-039.0	0
 45.95885	 006.76588	-030.8	0
 45.95885	 006.76735	-017.0	0
 45.95885	 006.76881	-031.6	0
 45.95885	 006.77028	-043.1	0
 45.95885	 006.77174	-041.8	0
 45.95885	 006.77321	-046.5	0
 45.95885	 006.77467	-048.4	0
 45.95885	 006.77614	-050.9	0
 45.95885	 006.77760	-051.6	0
 45.95885	 006.77907	-052.4	0
 45.95885	 006.78053	-049.7	0
 45.95885	 006.78200	-039.9	0
 45.95885	 006.78346	-038.1	0
 45.95885	 006.78493	-036.1	2
 45.95885	 006.78639	-037.4	0
 45.95885	 006.78786	-036.9	2
 45.95885	 006.78932	-039.6	0
 45.95885	 006.79079	-042.3	0
 45.95885	 006.79225	-037.4	0
 45.95885	 006.79372	-035.6	0
 45.95885	 006.79518	-045.4	0
 45.95885	 006.79665	-042.4	0
 45.95885	 006.79811	-045.3	0
 45.95885	 006.79958	-035.6	0
 45.95885	 006.80104	-058.6	0
 45.95885	 006.80251	-066.4	0
 45.95885	 006.80398	-068.3	0
 45.95885	 006.80544	-071.4	0
 45.95885	 006.80691	-074.2	0
 45.95885	 006.80837	-076.0	0
 45.95885	 006.80984	-077.0	0
 45.95885	 006.81130	-077.9	0
 45.95885	 006.81277	-078.6	0
 45.95885	 006.81423	-075.4	0
 45.95885	 006.81570	-080.7	0
 45.95885	 006.81716	-081.8	0
 45.95885	 006.81863	-082.1	0
 45.95885	 006.82009	-072.9	0
 45.95885	 006.82156	-077.2	0
 45.95885	 006.82302	-082.0	0
 45.95885	 006.82449	-084.5	0
 45.95885	 006.82595	-085.3	0
 45.95885	 006.82742	-085.5	0
 45.95885	 006.82888	-085.4	0
 45.95885	 006.83035	-085.2	0
 45.95885	 006.83181	-084.7	0
 45.95885	 006.83328	-084.2	0
 45.95885	 006.83474	-082.8	0
 45.95885	 006.83621	-081.5	0
 45.95885	 006.83767	-080.5	0
 45.95885	 006.83914	-079.4	0
 45.95885	 006.84060	-078.4	0
 45.95885	 006.84207	-077.4	0
 45.95885	 006.84353	-076.5	0
 45.95885	 006.84500	-075.7	0
 45.95885	 006.84646	-068.2	0
 45.95885	 006.84793	-065.7	0
 45.95885	 006.84939	-065.2	0
 45.95885	 006.85086	-068.2	0
 45.95885	 006.85232	-075.3	0
 45.95885	 006.85379	-074.9	0
 45.95885	 006.85525	-074.3	0
 45.95885	 006.85672	-073.6	0
 45.95885	 006.85818	-063.3	0
 45.95885	 006.85965	-079.3	0
 45.95885	 006.86111	-077.9	0
 45.95885	 006.86258	-072.6	0
 45.95885	 006.86404	-072.2	0
 45.95885	 006.86551	-073.7	0
 45.95885	 006.86697	-081.9	0
 45.95885	 006.86844	-084.3	0
 45.95885	 006.86990	-084.9	0
 45.95885	 006.87137	-087.7	0
 45.95885	 006.87283	-089.8	0
 45.95885	 006.87430	-090.3	0
 45.95885	 006.87576	-090.1	0
 45.95885	 006.87723	-089.5	0
 45.95885	 006.87869	-089.5	0
 45.95885	 006.88016	-088.3	0
 45.95885	 006.88162	-087.6	0
 45.95885	 006.88309	-086.7	0
 45.95885	 006.88455	-089.3	0
 45.95885	 006.88602	-089.4	0
 45.95885	 006.88748	-089.4	0
 45.95885	 006.88895	-089.4	0
 45.95885	 006.89042	-075.3	0
 45.95885	 006.89188	-081.1	0
 45.95885	 006.89335	-077.8	0
 45.95885	 006.89481	-081.1	0
 45.95885	 006.89628	-084.3	0
 45.95885	 006.89774	-086.2	0
 45.95885	 006.89921	-087.6	0
 45.95885	 006.90067	-088.7	0
 45.95885	 006.90214	-089.4	0
 45.95885	 006.90360	-090.0	0
 45.95885	 006.90507	-091.0	0
 45.95885	 006.90653	-092.9	0
 45.95885	 006.90800	-094.5	0
 45.95885	 006.90946	-094.9	0
 45.95885	 006.91093	-095.6	0
 45.95885	 006.91239	-096.3	0
 45.95885	 006.91386	-096.7	0
 45.95885	 006.91532	-096.6	0
 45.95885	 006.91679	-096.2	0
 45.95885	 006.91825	-095.8	0
 45.95885	 006.91972	-095.2	0
 45.95885	 006.92118	-094.8	0
 45.95885	 006.92265	-094.5	0
 45.95885	 006.92411	-094.3	0
 45.95885	 006.92558	-093.9	0
 45.95885	 006.92704	-093.4	0
 45.95885	 006.92851	-093.1	0
 45.95885	 006.92997	-092.8	0
 45.95885	 006.93144	-092.7	0
 45.95885	 006.93290	-092.7	0
 45.95885	 006.93437	-092.4	0
 45.95885	 006.93583	-092.1	0
 45.95885	 006.93730	-091.7	0
 45.95885	 006.93876	-091.3	0
 45.95885	 006.94023	-070.4	0
 45.95885	 006.94169	-073.5	0
 45.95885	 006.94316	-090.8	0
 45.95885	 006.94462	-090.6	0
 45.95885	 006.94609	-090.5	0
 45.95885	 006.94755	-090.3	0
 45.95885	 006.94902	-090.1	0
 45.95885	 006.95048	-089.8	0
 45.95885	 006.95195	-089.5	0
 45.95885	 006.95341	-089.4	0
 45.95885	 006.95488	-089.1	0
 45.95885	 006.95634	-088.8	0
 45.95885	 006.95781	-088.3	0
 45.95885	 006.95927	-082.4	0
 45.95885	 006.96074	-087.0	0
 45.95885	 006.96220	-088.0	0
 45.95885	 006.96367	-089.4	0
 45.95885	 006.96513	-090.7	0
 45.95885	 006.96660	-091.4	0
 45.95885	 006.96806	-092.1	0
 45.95885	 006.96953	-092.5	0
 45.95885	 006.97100	-085.2	0
 45.95885	 006.97246	-085.6	0
 45.95885	 006.97393	-089.0	0
 45.95885	 006.97539	-091.2	0
 45.95885	 006.97686	-094.9	0
 45.95885	 006.97832	-094.9	0
 45.95885	 006.97978	-094.9	0
 45.95885	 006.98125	-094.7	0
 45.95885	 006.98272	-094.4	0
 45.95885	 006.98418	-094.3	0
 45.95885	 006.98565	-094.3	0
 45.95885	 006.98711	-093.5	0
 45.95885	 006.98858	-092.6	0
 45.95885	 006.99004	-092.5	0
 45.95885	 006.99151	-092.2	0
 45.95885	 006.99297	-091.5	0
 45.95885	 006.99444	-090.5	0
 45.95885	 006.99590	-089.6	0
 45.95885	 006.99737	-088.8	0
 45.95885	 006.99883	-087.8	0
 45.95885	 007.00030	-087.0	0
 45.95885	 007.00176	-085.9	0
 45.95885	 007.00323	-086.6	0
 45.95885	 007.00469	-087.0	0
 45.95885	 007.00616	-087.2	0
 45.95885	 007.00762	-087.2	0
 45.95885	 007.00909	-087.0	0
 45.95783	 006.45382	-085.6	0
 45.95783	 006.45529	-086.2	0
 45.95783	 006.45675	-087.0	0
 45.95783	 006.45822	-087.6	0
 45.95783	 006.45968	-088.3	0
 45.95783	 006.46114	-088.7	0
 45.95783	 006.46261	-088.8	0
 45.95783	 006.46408	-088.8	0
 45.95783	 006.46554	-083.8	0
 45.95783	 006.46701	-088.0	0
 45.95783	 006.46847	-087.0	0
 45.95783	 006.46994	-086.0	0
 45.95783	 006.47140	-084.6	0
 45.95783	 006.47287	-080.6	0
 45.95783	 006.47433	-078.3	0
 45.95782	 006.47580	-058.2	5
 45.95783	 006.47726	-079.1	0
 45.95783	 006.47873	-080.5	0
 45.95783	 006.48019	-085.7	0
 45.95783	 006.48166	-082.7	0
 45.95783	 006.48312	-087.1	0
 45.95783	 006.48459	-087.6	0
 45.95783	 006.48605	-088.4	0
 45.95783	 006.48752	-088.9	0
 45.95783	 006.48898	-088.9	0
 45.95783	 006.49045	-089.2	0
 45.95783	 006.49191	-089.1	0
 45.95783	 006.49338	-089.1	0
 45.95783	 006.49484	-089.1	0
 45.95783	 006.49631	-089.0	0
 45.95783	 006.49777	-084.1	0
 45.95783	 006.49924	-086.1	0
 45.95783	 006.50070	-087.2	0
 45.95783	 006.50217	-086.5	0
 45.95783	 006.50363	-085.3	0
 45.95783	 006.50510	-078.3	0
 45.95783	 006.50656	-082.3	0
 45.95783	 006.50803	-078.0	0
 45.95783	 006.50949	-089.8	0
 45.95783	 006.51096	-090.2	0
 45.95783	 006.51242	-091.0	0
 45.95782	 006.51389	-090.7	0
 45.95783	 006.51535	-091.5	0
 45.95783	 006.51682	-091.0	0
 45.95783	 006.51828	-091.0	0
 45.95783	 006.51975	-091.1	0
 45.95783	 006.52121	-091.2	0
 45.95783	 006.52268	-092.6	0
 45.95783	 006.52414	-092.4	0
 45.95783	 006.52561	-092.1	0
 45.95783	 006.52707	-092.3	0
 45.95783	 006.52854	-092.1	0
 45.95783	 006.53000	-089.1	0
 45.95783	 006.53147	-089.0	0
 45.95782	 006.53293	-088.2	0
 45.95783	 006.53440	-086.7	0
 45.95783	 006.53586	-085.2	0
 45.95783	 006.53733	-080.9	0
 45.95783	 006.53879	-092.1	0
 45.95783	 006.54026	-092.4	0
 45.95783	 006.54172	-092.8	0
 45.95783	 006.54319	-092.9	0
 45.95782	 006.54465	-092.6	0
 45.95783	 006.54612	-092.4	0
 45.95783	 006.54759	-092.1	0
 45.95783	 006.54905	-091.1	0
 45.95782	 006.55052	-089.7	0
 45.95783	 006.55198	-088.1	0
 45.95783	 006.55345	-087.7	0
 45.95783	 006.55491	-087.3	0
 45.95783	 006.55638	-081.5	0
 45.95783	 006.55784	 007.2	0
 45.95783	 006.55931	-030.7	0
 45.95783	 006.56077	-063.5	0
 45.95783	 006.56224	-073.6	0
 45.95783	 006.56370	-077.2	0
 45.95782	 006.56517	-080.5	0
 45.95783	 006.56663	-082.4	0
 45.95783	 006.56810	-082.3	0
 45.95783	 006.56956	-081.3	0
 45.95782	 006.57103	-081.1	0
 45.95783	 006.57249	-078.5	0
 45.95783	 006.57396	-063.9	0
 45.95783	 006.57542	 005.3	0
 45.95783	 006.57689	 007.2	0
 45.95783	 006.57835	 007.4	0
 45.95783	 006.57982	 007.3	0
 45.95783	 006.58128	 003.2	0
 45.95783	 006.58275	 002.2	0
 45.95783	 006.58421	-002.9	0
 45.95782	 006.58568	-031.7	0
 45.95783	 006.58714	-038.5	0
 45.95783	 006.58861	-042.3	0
 45.95783	 006.59007	-044.9	0
 45.95783	 006.59154	-047.2	0
 45.95783	 006.59300	-049.4	0
 45.95783	 006.59447	-050.6	0
 45.95783	 006.59593	-051.8	0
 45.95783	 006.59740	-053.4	0
 45.95783	 006.59886	-054.8	0
 45.95783	 006.60033	-055.5	0
 45.95783	 006.60179	-056.7	0
 45.95783	 006.60326	-058.5	0
 45.95782	 006.60472	-060.2	0
 45.95782	 006.60619	-062.3	0
 45.95783	 006.60765	-064.5	0
 45.95783	 006.60912	-066.2	0
 45.95782	 006.61058	-066.7	0
 45.95783	 006.61205	-068.1	0
 45.95783	 006.61351	-071.0	0
 45.95783	 006.61498	-073.0	0
 45.95783	 006.61644	-074.7	0
 45.95783	 006.61791	-076.2	0
 45.95783	 006.61937	-077.8	0
 45.95783	 006.62084	-080.2	0
 45.95782	 006.62230	-082.4	0
 45.95783	 006.62377	-085.6	0
 45.95783	 006.62524	-088.2	0
 45.95783	 006.62670	-091.6	0
 45.95783	 006.62817	-093.1	0
 45.95783	 006.62963	-094.5	0
 45.95783	 006.63109	-092.5	0
 45.95783	 006.63256	-093.0	0
 45.95783	 006.63403	-092.3	0
 45.95783	 006.63549	-093.2	0
 45.95783	 006.63696	-093.7	0
 45.95783	 006.63842	-092.9	0
 45.95783	 006.63989	-082.3	0
 45.95783	 006.64135	-079.6	0
 45.95783	 006.64282	-089.6	0
 45.95783	 006.64428	-088.3	0
 45.95783	 006.64575	-087.0	0
 45.95783	 006.64721	-086.7	0
 45.95783	 006.64868	-086.0	0
 45.95783	 006.65014	-084.5	0
 45.95783	 006.65161	-086.8	0
 45.95782	 006.65307	-089.0	0
 45.95783	 006.65454	-082.8	0
 45.95783	 006.65600	-076.6	0
