Range	40.0dB	-107.0dBm
Fixed unit	1	Unit    1	 45.93240	 006.73599	707.0
Fixed unit	2	Unit    2	 45.93205	 006.73552	715.3
Fixed unit	3	Unit    3	 45.93170	 006.73505	704.4
Fixed unit	4	Unit    4	 45.93135	 006.73458	666.9
Fixed unit	5	Unit    5	 45.93100	 006.73411	632.5
Fixed unit	6	Unit    6	 45.93065	 006.73364	625.7
Fixed unit	7	Unit    7	 45.93030	 006.73325	624.7
Fixed unit	8	Unit    8	 45.92995	 006.73305	623.7
Fixed unit	9	Unit    9	 45.92960	 006.73310	621.9
Fixed unit	10	Unit   10	 45.92925	 006.73320	620.1
Fixed unit	11	Unit   11	 45.92890	 006.73330	619.0
Fixed unit	12	Unit   12	 45.92855	 006.73340	619.9
Fixed unit	13	Unit   13	 45.92820	 006.73345	625.6
Fixed unit	14	Unit   14	 45.92785	 006.73348	634.3
Fixed unit	15	Unit   15	 45.92750	 006.73350	645.3
Fixed unit	16	Unit   16	 45.92715	 006.73340	652.2
Fixed unit	17	Unit   17	 45.92680	 006.73320	650.2
Fixed unit	18	Unit   18	 45.92645	 006.73295	646.5
Fixed unit	19	Unit   19	 45.92610	 006.73270	642.2
Fixed unit	20	Unit   20	 45.92575	 006.73245	639.5
Fixed unit	21	Unit   21	 45.92540	 006.73220	640.7
Mobile unit	22	Unit   22	 45.92500	 006.73190	640.9
Fixed unit	23	Unit   23	 45.92460	 006.73160	640.8
Fixed unit	24	Unit   24	 45.92420	 006.73125	636.3
Fixed unit	25	Unit   25	 45.92380	 006.73090	624.9
Fixed unit	26	Unit   26	 45.92340	 006.73060	615.0
Fixed unit	27	Unit   27	 45.92300	 006.73030	611.9
Fixed unit	28	Unit   28	 45.92260	 006.73000	608.5
Fixed unit	29	Unit   29	 45.92220	 006.72970	604.2
Fixed unit	30	Unit   30	 45.92180	 006.72940	602.0
Fixed unit	31	Unit   31	 45.92140	 006.72910	600.7
Fixed unit	32	Unit   32	 45.92100	 006.72880	598.7
Fixed unit	33	Unit   33	 45.92060	 006.72850	598.0
Fixed unit	34	Unit   34	 45.92020	 006.72820	597.0
Fixed unit	35	Unit   35	 45.91980	 006.72790	596.9
Fixed unit	36	Unit   36	 45.91950	 006.72770	596.3
Fixed unit	37	Unit   37	 45.91930	 006.72750	596.0
Fixed unit	38	Unit   38	 45.91915	 006.72730	595.7
Fixed unit	39	Unit   39	 45.91900	 006.72710	595.0
Fixed unit	40	Unit   40	 45.91890	 006.72695	595.0
Fixed unit	41	Unit   41	 45.91880	 006.72680	594.9
Fixed unit	42	Unit   42	 45.91872	 006.72670	594.4
Fixed unit	43	Unit   43	 45.91866	 006.72660	594.1
Fixed unit	44	Unit   44	 45.91863	 006.72652	594.0
Fixed unit	45	Unit   45	 45.91861	 006.72645	594.0
Fixed unit	46	Unit   46	 45.91860	 006.72638	594.0
Fixed unit	47	Unit   47	 45.91859	 006.72632	594.0
Fixed unit	48	Unit   48	 45.91858	 006.72628	594.0
Fixed unit	49	Unit   49	 45.91858	 006.72624	594.0
Fixed unit	50	Unit   50	 45.91880	 006.72620	594.0
Latitude	Longitude	Rx(dB)	Best unit
 45.97833	 007.00222	-090.5	0
 45.97833	 007.00369	-090.0	0
 45.97833	 007.00515	-089.4	0
 45.97833	 007.00662	-088.9	0
 45.97833	 007.00808	-088.6	0
 45.97731	 006.45283	-086.9	0
 45.97731	 006.45429	-086.8	0
 45.97731	 006.45576	-086.7	0
 45.97731	 006.45722	-086.5	0
 45.97731	 006.45869	-086.3	0
 45.97731	 006.46015	-086.1	0
 45.97731	 006.46162	-086.5	0
 45.97731	 006.46308	-086.5	0
 45.97731	 006.46455	-086.3	0
 45.97731	 006.46601	-085.9	0
 45.97731	 006.46748	-085.6	0
 45.97731	 006.46894	-085.7	0
 45.97731	 006.47041	-085.8	0
 45.97731	 006.47187	-085.8	0
 45.97732	 006.47334	-085.7	0
 45.97731	 006.47480	-085.6	0
 45.97731	 006.47627	-085.4	0
 45.97731	 006.47773	-085.2	0
 45.97731	 006.47920	-085.0	0
 45.97731	 006.48066	-084.8	0
 45.97731	 006.48213	-084.8	0
 45.97732	 006.48359	-084.6	0
 45.97732	 006.48506	-085.0	0
 45.97731	 006.48652	-076.8	0
 45.97731	 006.48799	-077.4	0
 45.97732	 006.48945	-077.0	0
 45.97731	 006.49092	-076.4	0
 45.97731	 006.49238	-075.0	0
 45.97731	 006.49385	-070.1	0
 45.97732	 006.49531	-084.9	0
 45.97731	 006.49678	-085.3	0
 45.97731	 006.49824	-085.1	0
 45.97732	 006.49971	-085.0	0
 45.97731	 006.50117	-084.8	0
 45.97731	 006.50264	-084.8	0
 45.97731	 006.50410	-084.6	0
 45.97731	 006.50557	-084.0	0
 45.97732	 006.50703	-073.5	0
 45.97731	 006.50850	-078.7	0
 45.97731	 006.50996	-082.0	0
 45.97731	 006.51143	-084.8	0
 45.97731	 006.51289	-084.1	0
 45.97731	 006.51436	-084.4	0
 45.97731	 006.51582	-086.3	0
 45.97731	 006.51729	-087.3	0
 45.97731	 006.51875	-087.8	0
 45.97731	 006.52022	-088.2	0
 45.97731	 006.52168	-074.0	0
 45.97731	 006.52315	-086.9	0
 45.97731	 006.52461	-087.2	0
 45.97731	 006.52608	-090.3	0
 45.97731	 006.52754	-091.7	0
 45.97731	 006.52901	-092.9	0
 45.97731	 006.53047	-094.3	0
 45.97731	 006.53194	-096.1	0
 45.97731	 006.53340	-096.5	0
 45.97731	 006.53487	-098.5	0
 45.97731	 006.53633	-098.9	0
 45.97731	 006.53780	-099.3	0
 45.97731	 006.53926	-095.3	0
 45.97731	 006.54073	-092.6	0
 45.97731	 006.54219	-100.7	0
 45.97731	 006.54366	-102.3	0
 45.97731	 006.54512	-103.6	0
 45.97731	 006.54659	-096.9	0
 45.97731	 006.54805	-097.1	0
 45.97731	 006.54952	-100.8	0
 45.97731	 006.55098	-099.1	0
 45.97731	 006.55245	-097.8	0
 45.97731	 006.55391	-094.4	0
 45.97731	 006.55538	-092.4	0
 45.97732	 006.55684	-096.0	0
 45.97731	 006.55831	-094.3	0
 45.97731	 006.55977	-092.3	0
 45.97731	 006.56124	-094.4	0
 45.97731	 006.56271	-090.3	0
 45.97731	 006.56417	-082.6	0
 45.97732	 006.56563	-030.7	0
 45.97732	 006.56710	-079.0	0
 45.97731	 006.56856	-092.7	0
 45.97731	 006.57003	-095.5	0
 45.97731	 006.57150	-087.2	0
 45.97731	 006.57296	-052.8	0
 45.97731	 006.57443	 001.4	0
 45.97732	 006.57589	-016.2	0
 45.97731	 006.57736	-029.8	0
 45.97731	 006.57882	-038.7	0
 45.97731	 006.58029	-041.3	0
 45.97732	 006.58175	-039.1	0
 45.97731	 006.58321	-039.5	0
 45.97731	 006.58468	-046.4	0
 45.97731	 006.58615	-052.5	0
 45.97731	 006.58761	-056.3	0
 45.97731	 006.58908	-058.8	0
 45.97731	 006.59054	-060.6	0
 45.97732	 006.59201	-062.8	0
 45.97731	 006.59347	-064.6	0
 45.97731	 006.59494	-066.9	0
 45.97731	 006.59640	-069.2	0
 45.97731	 006.59787	-071.7	0
 45.97731	 006.59933	-073.8	0
 45.97731	 006.60080	-076.1	0
 45.97731	 006.60226	-079.0	0
 45.97731	 006.60373	-081.3	0
 45.97731	 006.60519	-083.8	0
 45.97731	 006.60666	-085.7	0
 45.97731	 006.60812	-087.5	0
 45.97731	 006.60959	-088.8	0
 45.97731	 006.61105	-090.5	0
 45.97731	 006.61252	-092.2	0
 45.97731	 006.61398	-093.7	0
 45.97731	 006.61545	-095.8	0
 45.97731	 006.61691	-097.5	0
 45.97731	 006.61838	-098.5	0
 45.97731	 006.61984	-099.7	0
 45.97731	 006.62131	-100.4	0
 45.97731	 006.62277	-100.9	0
 45.97731	 006.62424	-102.1	0
 45.97731	 006.62570	-102.5	0
 45.97731	 006.62717	-101.4	0
 45.97731	 006.62863	-101.6	0
 45.97731	 006.63010	-101.4	0
 45.97731	 006.63156	-102.0	0
 45.97731	 006.63303	-102.4	0
 45.97732	 006.63449	-102.8	0
 45.97731	 006.63596	-103.1	0
 45.97731	 006.63742	-093.6	0
 45.97731	 006.63889	-100.8	0
 45.97731	 006.64035	-103.6	0
 45.97731	 006.64182	-093.8	0
 45.97731	 006.64328	-095.7	0
 45.97732	 006.64475	-094.8	0
 45.97731	 006.64621	-097.5	0
 45.97731	 006.64768	-102.0	0
 45.97732	 006.64914	-099.8	0
 45.97731	 006.65061	-094.5	0
 45.97731	 006.65207	-096.5	0
 45.97731	 006.65354	-089.4	0
 45.97732	 006.65500	-097.9	0
 45.97732	 006.65647	-102.5	0
 45.97731	 006.65793	-100.6	0
 45.97731	 006.65940	-100.4	0
 45.97731	 006.66086	-099.0	0
 45.97731	 006.66233	-097.1	0
 45.97732	 006.66379	-090.8	0
 45.97732	 006.66526	-088.0	0
 45.97731	 006.66672	-085.5	0
 45.97731	 006.66819	-102.2	0
 45.97732	 006.66965	-102.1	0
 45.97731	 006.67112	-102.5	0
 45.97731	 006.67258	-101.5	0
 45.97731	 006.67405	-101.9	0
 45.97731	 006.67551	-101.5	0
 45.97731	 006.67698	-101.6	0
 45.97731	 006.67844	-099.6	0
 45.97731	 006.67991	-100.7	0
 45.97731	 006.68137	-100.3	0
 45.97731	 006.68284	-099.1	0
 45.97731	 006.68430	-098.9	0
 45.97731	 006.68577	-099.2	0
 45.97731	 006.68723	-091.6	0
 45.97731	 006.68870	-089.6	0
 45.97731	 006.69016	-091.8	0
 45.97731	 006.69163	-090.5	0
 45.97731	 006.69309	-078.9	0
 45.97731	 006.69456	-082.1	0
 45.97731	 006.69602	-085.6	0
 45.97731	 006.69749	-080.2	0
 45.97731	 006.69896	-069.8	0
 45.97731	 006.70042	-064.5	0
 45.97731	 006.70188	-054.0	0
 45.97731	 006.70335	-051.2	0
 45.97731	 006.70482	-051.1	0
 45.97731	 006.70628	-052.6	0
 45.97731	 006.70774	-055.3	0
 45.97731	 006.70921	-060.6	0
 45.97731	 006.71068	-061.2	0
 45.97731	 006.71214	-062.1	0
 45.97731	 006.71361	-063.1	0
 45.97731	 006.71507	-062.7	0
 45.97731	 006.71654	-058.9	0
 45.97731	 006.71800	-066.6	0
 45.97731	 006.71947	-065.6	0
 45.97731	 006.72093	-067.3	0
 45.97731	 006.72240	-069.5	0
 45.97731	 006.72386	-072.2	0
 45.97732	 006.72533	-073.4	0
 45.97732	 006.72679	-075.5	0
 45.97731	 006.72826	-071.3	0
 45.97731	 006.72972	-085.6	0
 45.97732	 006.73119	-083.8	0
 45.97731	 006.73265	-083.7	0
 45.97732	 006.73412	-082.8	0
 45.97732	 006.73558	-081.9	0
 45.97732	 006.73705	-081.5	0
 45.97731	 006.73851	-081.6	0
 45.97731	 006.73998	-081.5	0
 45.97732	 006.74144	-081.7	0
 45.97732	 006.74291	-082.4	0
 45.97731	 006.74437	-081.3	0
 45.97732	 006.74584	-078.5	0
 45.97731	 006.74730	-062.6	4
 45.97731	 006.74877	-065.3	4
 45.97731	 006.75023	-061.1	0
 45.97732	 006.75170	-067.6	0
 45.97732	 006.75316	-067.1	0
 45.97731	 006.75463	-066.7	0
 45.97731	 006.75609	-065.7	0
 45.97732	 006.75756	-065.1	0
 45.97732	 006.75902	-063.5	0
 45.97732	 006.76049	-062.9	0
 45.97731	 006.76195	-062.9	0
 45.97732	 006.76342	-063.5	0
 45.97731	 006.76488	-062.5	0
 45.97731	 006.76635	-064.7	0
 45.97731	 006.76781	-058.7	0
 45.97731	 006.76928	-057.7	0
 45.97731	 006.77074	-058.6	0
 45.97731	 006.77221	-061.6	0
 45.97731	 006.77367	-059.8	0
 45.97731	 006.77514	-062.6	0
 45.97731	 006.77660	-064.4	0
 45.97731	 006.77807	-065.2	0
 45.97731	 006.77953	-058.6	0
 45.97731	 006.78100	-054.0	0
 45.97731	 006.78246	-059.8	0
 45.97731	 006.78393	-060.3	0
 45.97731	 006.78539	-055.7	0
 45.97731	 006.78686	-059.8	0
 45.97731	 006.78832	-058.8	0
 45.97731	 006.78979	-054.6	0
 45.97731	 006.79125	-050.1	0
 45.97731	 006.79272	-041.7	0
 45.97731	 006.79418	-045.6	0
 45.97731	 006.79565	-045.4	0
 45.97731	 006.79711	-054.4	0
 45.97731	 006.79858	-054.4	0
 45.97731	 006.80004	-053.4	0
 45.97731	 006.80151	-052.3	0
 45.97731	 006.80297	-052.0	0
 45.97731	 006.80444	-052.3	0
 45.97731	 006.80590	-054.1	0
 45.97731	 006.80737	-055.6	0
 45.97731	 006.80883	-058.2	0
 45.97731	 006.81030	-062.1	0
 45.97731	 006.81176	-062.1	0
 45.97731	 006.81323	-065.2	0
 45.97731	 006.81469	-065.4	0
 45.97731	 006.81616	-066.5	0
 45.97731	 006.81762	-068.2	0
 45.97731	 006.81909	-073.6	0
 45.97732	 006.82055	-074.8	0
 45.97731	 006.82202	-075.7	0
 45.97731	 006.82349	-076.6	0
 45.97731	 006.82495	-076.9	0
 45.97731	 006.82641	-075.1	0
 45.97731	 006.82788	-076.7	0
 45.97731	 006.82934	-077.9	0
 45.97731	 006.83081	-077.6	0
 45.97732	 006.83228	-079.9	0
 45.97731	 006.83374	-081.6	0
 45.97731	 006.83521	-082.1	0
 45.97732	 006.83667	-082.5	0
 45.97731	 006.83814	-083.2	0
 45.97731	 006.83960	-065.1	0
 45.97731	 006.84107	-065.6	0
 45.97731	 006.84253	-067.1	0
 45.97731	 006.84400	-066.4	0
 45.97731	 006.84546	-068.7	0
 45.97731	 006.84693	-077.7	0
 45.97731	 006.84839	-079.0	0
 45.97731	 006.84986	-077.8	0
 45.97731	 006.85132	-078.8	0
 45.97731	 006.85279	-083.6	0
 45.97731	 006.85425	-082.3	0
 45.97731	 006.85572	-079.3	0
 45.97731	 006.85718	-081.1	0
 45.97731	 006.85865	-080.4	0
 45.97731	 006.86011	-079.0	0
 45.97731	 006.86158	-078.3	0
 45.97731	 006.86304	-078.2	0
 45.97731	 006.86451	-076.4	0
 45.97731	 006.86597	-075.5	0
 45.97731	 006.86744	-073.9	0
 45.97731	 006.86890	-077.9	0
 45.97731	 006.87037	-082.5	0
 45.97731	 006.87183	-083.9	0
 45.97731	 006.87330	-085.8	0
 45.97731	 006.87476	-084.4	0
 45.97731	 006.87623	-084.2	0
 45.97731	 006.87769	-077.8	0
 45.97731	 006.87916	-085.9	0
 45.97731	 006.88062	-084.5	0
 45.97731	 006.88209	-086.9	0
 45.97731	 006.88355	-086.7	0
 45.97731	 006.88502	-086.7	0
 45.97731	 006.88648	-075.4	0
 45.97731	 006.88795	-087.2	0
 45.97731	 006.88941	-079.5	0
 45.97731	 006.89088	-080.8	0
 45.97731	 006.89234	-087.4	0
 45.97732	 006.89381	-075.9	0
 45.97731	 006.89527	-081.4	0
 45.97731	 006.89674	-084.6	0
 45.97731	 006.89820	-086.5	0
 45.97731	 006.89967	-086.0	0
 45.97731	 006.90113	-085.4	0
 45.97731	 006.90260	-085.1	0
 45.97732	 006.90406	-079.8	0
 45.97732	 006.90553	-082.2	0
 45.97732	 006.90699	-084.9	0
 45.97731	 006.90846	-086.3	0
 45.97731	 006.90992	-087.3	0
 45.97731	 006.91139	-088.3	0
 45.97731	 006.91285	-088.8	0
 45.97731	 006.91432	-088.9	0
 45.97731	 006.91578	-090.1	0
 45.97731	 006.91725	-090.7	0
 45.97732	 006.91871	-091.1	0
 45.97731	 006.92018	-092.4	0
 45.97731	 006.92164	-093.0	0
 45.97731	 006.92311	-094.1	0
 45.97731	 006.92457	-095.7	0
 45.97731	 006.92604	-096.1	0
 45.97731	 006.92750	-094.2	0
 45.97731	 006.92897	-094.8	0
 45.97732	 006.93043	-095.0	0
 45.97731	 006.93190	-095.1	0
 45.97731	 006.93336	-095.2	0
 45.97731	 006.93483	-095.9	0
 45.97731	 006.93630	-096.0	0
 45.97731	 006.93776	-096.1	0
 45.97731	 006.93922	-096.1	0
 45.97732	 006.94069	-096.3	0
 45.97731	 006.94215	-096.4	0
 45.97731	 006.94362	-096.5	0
 45.97731	 006.94508	-096.5	0
 45.97731	 006.94655	-096.5	0
 45.97731	 006.94802	-096.6	0
 45.97731	 006.94948	-096.2	0
 45.97731	 006.95094	-095.9	0
 45.97731	 006.95241	-095.6	0
 45.97731	 006.95387	-095.3	0
 45.97731	 006.95534	-095.0	0
 45.97731	 006.95681	-094.8	0
 45.97731	 006.95827	-094.4	0
 45.97731	 006.95974	-095.2	0
 45.97731	 006.96120	-095.0	0
 45.97731	 006.96267	-095.4	0
 45.97731	 006.96413	-094.9	0
 45.97731	 006.96560	-094.4	0
 45.97731	 006.96706	-093.4	0
 45.97731	 006.96853	-092.8	0
 45.97731	 006.96999	-092.4	0
 45.97731	 006.97146	-092.1	0
 45.97731	 006.97292	-091.4	0
 45.97731	 006.97439	-090.8	0
 45.97731	 006.97585	-090.2	0
 45.97731	 006.97732	-089.4	0
 45.97731	 006.97878	-088.6	0
 45.97731	 006.98025	-088.4	0
 45.97732	 006.98171	-077.5	0
 45.97731	 006.98318	-075.9	0
 45.97731	 006.98464	-088.5	0
 45.97732	 006.98611	-088.3	0
 45.97731	 006.98757	-088.3	0
 45.97731	 006.98904	-082.7	0
 45.97731	 006.99050	-086.5	0
 45.97731	 006.99197	-091.6	0
 45.97732	 006.99343	-092.2	0
 45.97732	 006.99490	-092.1	0
 45.97732	 006.99636	-092.4	0
 45.97732	 006.99783	-092.4	0
 45.97731	 006.99929	-091.9	0
 45.97731	 007.00076	-092.3	0
 45.97731	 007.00222	-092.4	0
 45.97731	 007.00369	-092.3	0
 45.97732	 007.00515	-091.0	0
 45.97731	 007.00662	-089.8	0
 45.97731	 007.00808	-088.8	0
 45.97630	 006.45283	-086.9	0
 45.97629	 006.45429	-086.7	0
 45.97630	 006.45576	-086.5	0
 45.97630	 006.45722	-086.0	0
 45.97630	 006.45869	-087.4	0
 45.97629	 006.46015	-087.1	0
 45.97629	 006.46162	-083.0	0
 45.97630	 006.46308	-082.4	0
 45.97629	 006.46455	-086.3	0
 45.97630	 006.46601	-086.2	0
 45.97629	 006.46748	-086.2	0
 45.97629	 006.46894	-086.1	0
 45.97630	 006.47041	-085.8	0
 45.97629	 006.47187	-085.7	0
 45.97630	 006.47334	-085.6	0
 45.97630	 006.47480	-085.5	0
 45.97629	 006.47627	-085.8	0
 45.97629	 006.47773	-086.0	0
 45.97629	 006.47920	-085.9	0
 45.97629	 006.48066	-085.8	0
 45.97630	 006.48213	-085.6	0
 45.97630	 006.48359	-085.5	0
 45.97630	 006.48506	-076.4	0
 45.97629	 006.48652	-075.8	0
 45.97629	 006.48799	-075.8	0
 45.97630	 006.48945	-071.3	0
 45.97629	 006.49092	-084.4	0
 45.97629	 006.49238	-084.3	0
 45.97630	 006.49385	-084.3	0
 45.97630	 006.49531	-084.3	0
 45.97629	 006.49678	-084.3	0
 45.97629	 006.49824	-084.4	0
 45.97630	 006.49971	-085.3	0
 45.97630	 006.50117	-085.1	0
 45.97630	 006.50264	-084.9	0
 45.97630	 006.50410	-084.8	0
 45.97630	 006.50557	-085.4	0
 45.97630	 006.50703	-081.5	0
 45.97630	 006.50850	-072.0	0
 45.97630	 006.50996	-069.0	0
 45.97630	 006.51143	-084.8	0
 45.97630	 006.51289	-086.7	0
 45.97630	 006.51436	-086.6	0
 45.97630	 006.51582	-087.2	0
 45.97630	 006.51729	-088.2	0
 45.97629	 006.51875	-089.7	0
 45.97630	 006.52022	-090.0	0
 45.97630	 006.52168	-090.0	0
 45.97630	 006.52315	-089.1	0
 45.97630	 006.52461	-091.0	0
 45.97629	 006.52608	-092.5	0
 45.97630	 006.52754	-093.2	0
 45.97629	 006.52901	-093.8	0
 45.97630	 006.53047	-095.1	0
 45.97629	 006.53194	-096.8	0
 45.97629	 006.53340	-097.2	0
 45.97629	 006.53487	-097.3	0
 45.97630	 006.53633	-097.2	0
 45.97630	 006.53780	-092.4	0
 45.97629	 006.53926	-095.6	0
 45.97630	 006.54073	-090.6	0
 45.97630	 006.54219	-099.2	0
 45.97629	 006.54366	-100.0	0
 45.97629	 006.54512	-100.0	0
 45.97630	 006.54659	-101.6	0
 45.97629	 006.54805	-102.7	0
 45.97630	 006.54952	-102.6	0
 45.97630	 006.55098	-101.3	0
 45.97630	 006.55245	-095.2	0
 45.97629	 006.55391	-091.4	0
 45.97630	 006.55538	-095.3	0
 45.97630	 006.55684	-092.3	0
 45.97629	 006.55831	-094.5	0
 45.97629	 006.55977	-094.3	0
 45.97629	 006.56124	-094.7	0
 45.97630	 006.56271	-092.3	0
 45.97629	 006.56417	-093.5	0
 45.97630	 006.56564	-079.8	0
 45.97630	 006.56710	-054.8	0
 45.97630	 006.56856	-081.3	0
 45.97630	 006.57003	-088.3	0
 45.97630	 006.57150	 001.0	0
 45.97630	 006.57296	 002.2	0
 45.97630	 006.57442	 001.4	0
 45.97630	 006.57589	-001.9	0
 45.97630	 006.57736	-021.6	0
 45.97630	 006.57882	-036.4	0
 45.97630	 006.58029	-042.4	0
 45.97630	 006.58175	-045.6	0
 45.97629	 006.58322	-047.6	0
 45.97629	 006.58468	-050.9	0
 45.97630	 006.58615	-054.1	0
 45.97630	 006.58761	-057.4	0
 45.97629	 006.58908	-060.1	0
 45.97630	 006.59054	-060.8	0
 45.97630	 006.59201	-063.5	0
 45.97629	 006.59347	-064.7	0
 45.97629	 006.59494	-066.3	0
 45.97630	 006.59640	-068.8	0
 45.97630	 006.59787	-071.9	0
 45.97629	 006.59933	-074.6	0
 45.97630	 006.60080	-077.3	0
 45.97629	 006.60226	-080.0	0
 45.97630	 006.60373	-082.0	0
 45.97629	 006.60519	-083.8	0
 45.97630	 006.60666	-085.4	0
 45.97630	 006.60812	-087.1	0
 45.97630	 006.60959	-088.4	0
 45.97629	 006.61105	-089.3	0
 45.97629	 006.61252	-091.1	0
 45.97629	 006.61398	-092.6	0
 45.97630	 006.61545	-094.7	0
 45.97630	 006.61691	-096.6	0
 45.97630	 006.61838	-098.2	0
 45.97630	 006.61984	-099.1	0
 45.97629	 006.62131	-100.0	0
 45.97630	 006.62277	-100.6	0
 45.97630	 006.62424	-102.6	0
 45.97630	 006.62570	-102.6	0
 45.97630	 006.62717	-101.5	0
 45.97630	 006.62863	-101.6	0
 45.97629	 006.63010	-101.6	0
 45.97629	 006.63156	-101.3	0
 45.97630	 006.63303	-101.8	0
 45.97630	 006.63449	-102.0	0
 45.97630	 006.63596	-102.2	0
 45.97630	 006.63742	-101.9	0
 45.97630	 006.63889	-093.1	0
 45.97630	 006.64035	-102.3	0
 45.97630	 006.64182	-099.0	0
 45.97630	 006.64328	-101.0	0
 45.97630	 006.64475	-095.9	0
 45.97630	 006.64621	-095.3	0
 45.97630	 006.64768	-098.4	0
 45.97630	 006.64914	-091.0	0
 45.97630	 006.65061	-088.3	0
 45.97629	 006.65207	-088.0	0
 45.97630	 006.65354	-087.8	0
 45.97630	 006.65500	-092.7	0
 45.97630	 006.65647	-096.6	0
 45.97629	 006.65793	-102.5	0
 45.97629	 006.65940	-100.0	0
 45.97630	 006.66086	-099.1	0
 45.97629	 006.66233	-096.0	0
 45.97629	 006.66379	-083.6	0
 45.97630	 006.66526	-100.6	0
 45.97629	 006.66672	-082.1	0
 45.97630	 006.66819	-102.2	0
 45.97630	 006.66965	-102.4	0
 45.97629	 006.67112	-101.9	0
 45.97629	 006.67258	-102.3	0
 45.97630	 006.67405	-102.0	0
 45.97630	 006.67551	-102.5	0
 45.97629	 006.67698	-101.6	0
 45.97629	 006.67844	-101.6	0
 45.97630	 006.67991	-099.6	0
 45.97630	 006.68137	-100.3	0
 45.97629	 006.68284	-096.7	0
 45.97629	 006.68430	-098.1	0
 45.97629	 006.68577	-090.2	0
 45.97630	 006.68723	-096.7	0
 45.97629	 006.68870	-087.5	0
 45.97630	 006.69017	-090.0	0
 45.97629	 006.69163	-085.9	0
 45.97629	 006.69310	-072.4	0
 45.97630	 006.69456	-074.9	0
 45.97630	 006.69602	-077.3	0
 45.97629	 006.69749	-072.9	0
 45.97629	 006.69896	-052.2	0
 45.97630	 006.70042	-043.9	0
 45.97630	 006.70188	-051.3	0
 45.97629	 006.70335	-051.5	0
 45.97630	 006.70482	-049.2	0
 45.97630	 006.70628	-052.1	0
 45.97630	 006.70775	-051.8	0
 45.97629	 006.70921	-060.1	0
 45.97630	 006.71068	-057.2	0
 45.97630	 006.71214	-061.1	0
 45.97630	 006.71361	-062.0	0
 45.97630	 006.71507	-061.3	0
 45.97630	 006.71654	-065.5	0
 45.97630	 006.71800	-067.1	0
 45.97630	 006.71947	-066.0	0
 45.97630	 006.72093	-067.4	0
 45.97630	 006.72240	-069.5	0
 45.97630	 006.72386	-072.2	0
 45.97630	 006.72533	-073.7	0
 45.97630	 006.72679	-073.7	0
 45.97630	 006.72826	-067.2	0
 45.97629	 006.72972	-085.0	0
 45.97630	 006.73119	-083.2	0
 45.97630	 006.73265	-083.4	0
 45.97630	 006.73412	-082.3	0
 45.97630	 006.73558	-081.3	0
 45.97629	 006.73705	-081.0	0
 45.97630	 006.73851	-081.5	0
 45.97630	 006.73998	-081.5	0
 45.97630	 006.74144	-082.0	0
 45.97629	 006.74291	-082.5	0
 45.97629	 006.74437	-081.0	0
 45.97630	 006.74584	-078.1	0
 45.97630	 006.74730	-062.7	4
 45.97630	 006.74877	-058.1	0
 45.97629	 006.75023	-059.3	0
 45.97630	 006.75170	-067.6	0
 45.97630	 006.75316	-066.4	0
 45.97630	 006.75463	-065.6	0
 45.97629	 006.75609	-064.9	0
 45.97629	 006.75756	-064.2	0
 45.97630	 006.75902	-062.9	0
 45.97630	 006.76049	-062.4	0
 45.97630	 006.76195	-063.1	0
 45.97629	 006.76342	-061.9	0
 45.97630	 006.76488	-063.2	0
 45.97630	 006.76635	-064.1	0
 45.97630	 006.76781	-055.4	0
 45.97629	 006.76928	-055.8	0
 45.97630	 006.77074	-057.1	0
 45.97629	 006.77221	-056.9	0
 45.97630	 006.77367	-061.3	0
 45.97630	 006.77514	-063.6	0
 45.97630	 006.77660	-065.0	0
 45.97629	 006.77807	-059.5	0
 45.97630	 006.77953	-054.3	0
 45.97630	 006.78100	-049.1	0
 45.97630	 006.78246	-061.7	0
 45.97630	 006.78393	-056.0	0
 45.97630	 006.78539	-059.9	0
 45.97630	 006.78686	-062.1	0
 45.97630	 006.78832	-054.6	0
 45.97630	 006.78979	-055.6	0
 45.97630	 006.79125	-053.8	0
 45.97630	 006.79272	-050.4	0
 45.97630	 006.79418	-051.9	0
 45.97630	 006.79565	-049.3	0
 45.97629	 006.79711	-052.7	0
 45.97630	 006.79858	-052.8	0
 45.97630	 006.80004	-054.0	0
 45.97629	 006.80151	-049.0	0
 45.97629	 006.80297	-056.4	0
 45.97630	 006.80444	-057.8	0
 45.97630	 006.80590	-057.6	0
 45.97630	 006.80737	-059.5	0
 45.97630	 006.80883	-061.0	0
 45.97629	 006.81030	-063.3	0
 45.97630	 006.81176	-065.3	0
 45.97630	 006.81323	-065.3	0
 45.97629	 006.81469	-067.1	0
 45.97629	 006.81616	-068.0	0
 45.97629	 006.81762	-059.2	0
 45.97629	 006.81909	-070.2	0
 45.97630	 006.82055	-073.0	0
 45.97630	 006.82202	-074.6	0
 45.97630	 006.82348	-070.0	0
 45.97630	 006.82495	-073.3	0
 45.97630	 006.82642	-075.8	0
 45.97629	 006.82788	-077.8	0
 45.97629	 006.82935	-078.0	0
 45.97629	 006.83081	-076.9	0
 45.97630	 006.83228	-081.2	0
 45.97630	 006.83374	-082.3	0
 45.97630	 006.83521	-082.7	0
 45.97630	 006.83667	-083.1	0
 45.97630	 006.83814	-083.0	0
 45.97630	 006.83960	-081.7	0
 45.97629	 006.84107	-082.4	0
 45.97630	 006.84253	-076.7	0
 45.97630	 006.84400	-082.1	0
